Time,PPG
13.0912213333333,0.08962
13.0920213333333,0.09871
13.0928213333333,0.10759
13.0936213333333,0.11626
13.0944213333333,0.1247
13.0952213333333,0.13292
13.0960213333333,0.14092
13.0968213333333,0.14868
13.0976213333333,0.15621
13.0984213333333,0.1635
13.0992213333333,0.17056
13.1000213333333,0.17737
13.1008213333333,0.18394
13.1016213333333,0.19027
13.1024213333333,0.19635
13.1032213333333,0.20219
13.1040213333333,0.20777
13.1048213333333,0.21312
13.1056213333333,0.21821
13.1064213333333,0.22306
13.1072213333333,0.22767
13.1080213333333,0.23204
13.1088213333333,0.23618
13.1096213333333,0.24008
13.1104213333333,0.24375
13.1112213333333,0.24719
13.1120213333333,0.2504
13.1128213333333,0.2534
13.1136213333333,0.25617
13.1144213333333,0.25872
13.1152213333333,0.26106
13.1160213333333,0.26318
13.1168213333333,0.26509
13.1176213333333,0.2668
13.1184213333333,0.26829
13.1192213333333,0.26959
13.1200213333333,0.27068
13.1208213333333,0.27157
13.1216213333333,0.27226
13.1224213333333,0.27275
13.1232213333333,0.27306
13.1240213333333,0.27317
13.1248213333333,0.2731
13.1256213333333,0.27285
13.1264213333333,0.27241
13.1272213333333,0.27179
13.1280213333333,0.271
13.1288213333333,0.27002
13.1296213333333,0.26887
13.1304213333333,0.26754
13.1312213333333,0.26604
13.1320213333333,0.26436
13.1328213333333,0.26251
13.1336213333333,0.26049
13.1344213333333,0.25829
13.1352213333333,0.25593
13.1360213333333,0.25339
13.1368213333333,0.25068
